,NeighbourhoodCode,Year,Month,ResponseTimeScore,SlowResponseTimePenalty,DayC,NightC,Rain Days,Rainfall(mm),Daylight hours,NuisanceReportsCriminal,NuisanceReportsNonCriminal,NetLaborParticipation,FlexibleContracts,SelfContract,PopulationEduLow,PopulationEduMedium,PopulationEduHigh,y0-15%,y15-25%,y65-%,Peoplewithmigrationbackgroud%,Averagepeopleperhousehold,Populationdensitykm2,AverageWOZ-valueofhouses(x1000euro),Percentuninhabited(%),Rentalproperies(%),Tradeandcatering%,Culture/recreationproperies%,Carsperhousehold,UrbanityLevel,Inhabitants,Benches,Lights,POI,PropertyCrimesTotal,PropertyCrimesRelPop,PropertyCrimesRelCity,ViolentCrimesTotal,ViolentCrimesRelPop,ViolentCrimesRelCity,BurglariesTotal,BurglariesRelPop,BurglariesRelCity
752,Brabantpark,2014,9,0.0,1.0,19,12,6,21.0,12.5,6,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,30.0,0.9097,0.3257,2.0,0.3032,1.4925,0.0,0.0,0.0
753,Brabantpark,2014,10,0.0,1.0,15,9,7,25.8,11.0,4,8,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,42.0,0.3032,0.1086,3.0,0.0,0.0,0.0,0.0,0.0
754,Brabantpark,2014,11,0.0,1.0,10,6,8,24.0,9.0,2,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,21.0,3.3357,1.1944,2.0,1.213,5.9701,3.0,0.9097,3.1579
755,Brabantpark,2014,12,0.0,1.0,6,3,8,29.2,8.0,1,5,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
756,Brabantpark,2015,1,0.0,1.0,5,2,7,24.7,8.5,2,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,29.0,3.6389,1.3029,1.0,0.0,0.0,1.0,0.3032,1.0526
757,Brabantpark,2015,1,0.93,1.0,5,2,7,24.7,8.5,2,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,29.0,3.6389,1.3029,1.0,0.0,0.0,1.0,0.3032,1.0526
758,Brabantpark,2015,2,0.0,1.0,6,1,6,19.2,10.0,3,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,28.0,2.4259,0.8686,3.0,0.0,0.0,0.0,0.0,0.0
759,Brabantpark,2015,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,3,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,28.0,2.4259,0.8686,3.0,0.0,0.0,0.0,0.0,0.0
760,Brabantpark,2015,3,0.0,1.0,11,3,6,18.8,12.0,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,23.0,16.3752,5.8632,3.0,0.6065,2.9851,2.0,0.6065,2.1053
761,Brabantpark,2015,3,0.94,1.1,11,3,6,18.8,12.0,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,23.0,16.3752,5.8632,3.0,0.6065,2.9851,2.0,0.6065,2.1053
762,Brabantpark,2015,4,0.0,0.0,14,6,4,14.4,14.0,2,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,18.0,13.3427,4.7774,2.0,0.0,0.0,18.0,5.4584,18.9474
763,Brabantpark,2015,4,0.94,0.8,14,6,4,14.4,14.0,2,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,18.0,13.3427,4.7774,2.0,0.0,0.0,18.0,5.4584,18.9474
764,Brabantpark,2015,5,0.0,2.0,17,9,7,22.8,15.5,7,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,25.0,2.7292,0.9772,5.0,0.0,0.0,1.0,0.3032,1.0526
765,Brabantpark,2015,5,0.89,2.3000000000000003,17,9,7,22.8,15.5,7,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,25.0,2.7292,0.9772,5.0,0.0,0.0,1.0,0.3032,1.0526
766,Brabantpark,2015,6,0.0,1.0,21,12,7,31.0,16.5,3,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,20.0,6.0649,2.1716,3.0,0.3032,1.4925,0.0,0.0,0.0
767,Brabantpark,2015,6,0.95,1.4,21,12,7,31.0,16.5,3,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,20.0,6.0649,2.1716,3.0,0.3032,1.4925,0.0,0.0,0.0
768,Brabantpark,2015,7,0.0,1.0,23,14,7,28.9,16.0,8,10,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,37.0,5.7616,2.063,3.0,0.3032,1.4925,2.0,0.6065,2.1053
769,Brabantpark,2015,7,0.88,1.9,23,14,7,28.9,16.0,8,10,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,37.0,5.7616,2.063,3.0,0.3032,1.4925,2.0,0.6065,2.1053
770,Brabantpark,2015,8,0.0,2.0,23,14,7,29.2,14.5,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,29.0,8.1876,2.9316,3.0,0.9097,4.4776,0.0,0.0,0.0
771,Brabantpark,2015,8,0.89,2.3,23,14,7,29.2,14.5,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,29.0,8.1876,2.9316,3.0,0.9097,4.4776,0.0,0.0,0.0
772,Brabantpark,2015,9,0.0,3.0,19,12,6,21.0,12.5,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,39.0,1.213,0.4343,3.0,0.0,0.0,1.0,0.3032,1.0526
773,Brabantpark,2015,9,0.82,3.8,19,12,6,21.0,12.5,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,39.0,1.213,0.4343,3.0,0.0,0.0,1.0,0.3032,1.0526
774,Brabantpark,2015,10,0.0,3.0,15,9,7,25.8,11.0,6,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,39.0,6.6714,2.3887,4.0,0.3032,1.4925,0.0,0.0,0.0
775,Brabantpark,2015,10,0.82,3.4,15,9,7,25.8,11.0,6,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,39.0,6.6714,2.3887,4.0,0.3032,1.4925,0.0,0.0,0.0
776,Brabantpark,2015,11,0.0,2.0,10,6,8,24.0,9.0,0,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,27.0,6.9746,2.4973,1.0,0.6065,2.9851,2.0,0.6065,2.1053
777,Brabantpark,2015,11,0.88,2.1,10,6,8,24.0,9.0,0,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,27.0,6.9746,2.4973,1.0,0.6065,2.9851,2.0,0.6065,2.1053
778,Brabantpark,2015,12,0.0,1.0,6,3,8,29.2,8.0,1,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,4.2454,1.5201,2.0,0.3032,1.4925,0.0,0.0,0.0
779,Brabantpark,2015,12,0.89,1.8,6,3,8,29.2,8.0,1,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,4.2454,1.5201,2.0,0.3032,1.4925,0.0,0.0,0.0
780,Brabantpark,2016,1,0.88,3.3,5,2,7,24.7,8.5,2,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,3.3357,1.1944,2.0,1.8195,8.9552,1.0,0.3032,1.0526
781,Brabantpark,2016,2,0.85,3.4000000000000004,6,1,6,19.2,10.0,2,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,23.0,0.3032,0.1086,6.0,0.0,0.0,0.0,0.0,0.0
782,Brabantpark,2016,3,0.88,2.3,11,3,6,18.8,12.0,2,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,0.3032,0.1086,3.0,0.0,0.0,1.0,0.3032,1.0526
783,Brabantpark,2016,4,0.88,2.2,14,6,4,14.4,14.0,2,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,30.0,4.5487,1.6287,1.0,0.3032,1.4925,0.0,0.0,0.0
784,Brabantpark,2016,5,0.9,1.9,17,9,7,22.8,15.5,0,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,24.0,4.5487,1.6287,2.0,0.0,0.0,6.0,1.8195,6.3158
785,Brabantpark,2016,6,0.83,3.1,21,12,7,31.0,16.5,3,10,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,22.0,6.0649,2.1716,1.0,0.3032,1.4925,0.0,0.0,0.0
786,Brabantpark,2016,7,0.89,1.7000000000000002,23,14,7,28.9,16.0,3,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,23.0,4.8519,1.7372,1.0,0.0,0.0,0.0,0.0,0.0
787,Brabantpark,2016,8,0.9,1.5000000000000002,23,14,7,29.2,14.5,3,7,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,32.0,11.8265,4.5191,2.0,0.9097,4.3478,7.0,2.1227,10.6061
788,Brabantpark,2016,9,0.84,3.2,19,12,6,21.0,12.5,1,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,32.0,4.5487,1.7381,1.0,0.3032,1.4493,1.0,0.3032,1.5152
789,Brabantpark,2016,10,0.85,3.6,15,9,7,25.8,11.0,6,5,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,32.0,7.8843,3.0127,0.0,0.3032,1.4493,0.0,0.0,0.0
790,Brabantpark,2016,11,0.84,3.0,10,6,8,24.0,9.0,3,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,13.0,3.0324,1.1587,3.0,0.3032,1.4493,1.0,0.3032,1.5152
791,Brabantpark,2016,12,0.81,3.6000000000000005,6,3,8,29.2,8.0,4,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,19.0,6.6714,2.5492,0.0,0.0,0.0,2.0,0.6065,3.0303
792,Brabantpark,2017,1,0.89,1.4,5,2,7,24.7,8.5,4,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,27.0,10.6135,4.0556,2.0,0.3032,1.4493,7.0,2.1227,10.6061
793,Brabantpark,2017,2,0.86,3.2,6,1,6,19.2,10.0,6,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,14.0,2.1227,0.8111,1.0,0.9097,4.3478,3.0,0.9097,4.5455
794,Brabantpark,2017,3,0.9,1.7000000000000002,11,3,6,18.8,12.0,3,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,25.0,2.1227,0.8111,0.0,0.0,0.0,0.0,0.0,0.0
795,Brabantpark,2017,4,0.87,2.6,14,6,4,14.4,14.0,4,9,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
796,Brabantpark,2017,5,0.89,1.8000000000000005,17,9,7,22.8,15.5,7,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,28.0,0.3032,0.1159,6.0,0.0,0.0,0.0,0.0,0.0
797,Brabantpark,2017,6,0.88,1.7000000000000002,21,12,7,31.0,16.5,1,6,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,21.0,53.6741,20.5098,3.0,2.1227,10.1449,5.0,1.5162,7.5758
798,Brabantpark,2017,7,0.86,2.9,23,14,7,28.9,16.0,8,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,13.0,5.7616,2.2016,3.0,1.5162,7.2464,3.0,0.9097,4.5455
799,Brabantpark,2017,8,0.86,2.8,23,14,7,29.2,14.5,2,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,14.0,0.9097,0.3476,2.0,0.0,0.0,0.0,0.0,0.0
800,Brabantpark,2017,9,0.88,1.9,19,12,6,21.0,12.5,3,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,2.1227,0.8111,4.0,0.6065,2.8986,0.0,0.0,0.0
801,Brabantpark,2017,10,0.85,2.6,15,9,7,25.8,11.0,4,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,18.0,1.8195,0.6952,0.0,0.0,0.0,0.0,0.0,0.0
802,Brabantpark,2017,11,0.87,2.3,10,6,8,24.0,9.0,2,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,18.0,3.9422,1.5064,0.0,0.0,0.0,1.0,0.3032,1.5152
803,Brabantpark,2017,12,0.86,3.1000000000000005,6,3,8,29.2,8.0,6,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,2.1227,0.8111,2.0,0.0,0.0,0.0,0.0,0.0
804,Brabantpark,2018,1,0.87,2.1,5,2,7,24.7,8.5,3,5,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,21.0,2.1227,0.8111,0.0,0.0,0.0,0.0,0.0,0.0
805,Brabantpark,2018,2,0.9,1.7000000000000002,6,1,6,19.2,10.0,0,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,8.7941,3.3604,0.0,0.3032,1.4493,2.0,0.6065,3.0303
806,Brabantpark,2018,3,0.87,2.7,11,3,6,18.8,12.0,14,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,7.0,0.3032,0.1159,1.0,0.3032,1.4493,0.0,0.0,0.0
807,Brabantpark,2018,4,0.88,2.1,14,6,4,14.4,14.0,4,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
808,Brabantpark,2018,5,0.86,3.0,17,9,7,22.8,15.5,1,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,13.0,3.9422,1.5064,1.0,0.0,0.0,0.0,0.0,0.0
809,Brabantpark,2018,6,0.84,4.0,21,12,7,31.0,16.5,8,12,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,14.0,5.4584,2.0857,1.0,0.0,0.0,2.0,0.6065,3.0303
810,Brabantpark,2018,7,0.84,2.9,23,14,7,28.9,16.0,4,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,19.0,2.1227,0.8111,2.0,0.6065,2.8986,0.0,0.0,0.0
811,Brabantpark,2018,8,0.85,2.4000000000000004,23,14,7,29.2,14.5,1,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,18.0,4.2454,1.6222,4.0,1.213,5.7971,0.0,0.0,0.0
812,Brabantpark,2018,9,0.85,2.6,19,12,6,21.0,12.5,1,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,23.0,5.7616,2.2016,1.0,1.213,5.7971,0.0,0.0,0.0
813,Brabantpark,2018,10,0.84,3.0,15,9,7,25.8,11.0,2,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
814,Brabantpark,2018,11,0.84,3.3000000000000003,10,6,8,24.0,9.0,2,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,27.0,4.5487,1.7381,2.0,0.0,0.0,2.0,0.6065,3.0303
815,Brabantpark,2018,12,0.81,4.0,6,3,8,29.2,8.0,2,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,25.0,1.5162,0.5794,3.0,0.9097,4.3478,1.0,0.3032,1.5152
816,Brabantpark,2019,1,0.86,2.5,5,2,7,24.7,8.5,5,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,21.0,0.3032,0.1159,2.0,0.3032,1.4493,0.0,0.0,0.0
817,Brabantpark,2019,2,0.88,2.1,6,1,6,19.2,10.0,11,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,29.0,6.6714,2.5492,4.0,0.6065,2.8986,3.0,0.9097,4.5455
818,Brabantpark,2019,3,0.85,3.6,11,3,6,18.8,12.0,4,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,34.0,1.213,0.4635,0.0,0.0,0.0,0.0,0.0,0.0
819,Brabantpark,2019,4,0.84,3.1,14,6,4,14.4,14.0,5,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,16.0,0.3032,0.1159,6.0,0.0,0.0,1.0,0.3032,1.5152
820,Brabantpark,2019,5,0.88,2.2,17,9,7,22.8,15.5,7,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,20.0,1.213,0.4635,4.0,0.0,0.0,1.0,0.3032,1.5152
821,Brabantpark,2019,6,0.84,2.7,21,12,7,31.0,16.5,5,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,15.0,4.5487,1.7381,2.0,1.213,5.7971,2.0,0.6065,3.0303
822,Brabantpark,2019,7,0.84,3.6,23,14,7,28.9,16.0,3,4,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,11.0,0.6065,0.2317,2.0,0.0,0.0,0.0,0.0,0.0
823,Brabantpark,2019,8,0.84,3.0,23,14,7,29.2,14.5,4,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,12.0,3.0324,1.1587,3.0,0.0,0.0,0.0,0.0,0.0
824,Brabantpark,2019,9,0.83,3.7,19,12,6,21.0,12.5,2,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,14.0,0.9097,0.3476,0.0,0.3032,1.4493,0.0,0.0,0.0
825,Brabantpark,2019,10,0.86,2.4,15,9,7,25.8,11.0,4,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,13.0,7.8843,3.0127,3.0,0.0,0.0,4.0,1.213,6.0606
826,Brabantpark,2019,11,0.84,3.2,10,6,8,24.0,9.0,2,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,27.0,13.9492,5.3302,2.0,0.9097,4.3478,1.0,0.3032,1.5152
827,Brabantpark,2019,12,0.84,2.9,6,3,8,29.2,8.0,2,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,2.1227,0.8111,2.0,0.0,0.0,0.0,0.0,0.0
828,Brabantpark,2020,1,0.82,3.0000000000000004,5,2,7,24.7,8.5,3,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,13.0,7.2778,2.781,0.0,0.9097,4.3478,4.0,1.213,6.0606
829,Brabantpark,2020,2,0.85,3.7,6,1,6,19.2,10.0,1,1,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,14.0,6.0649,2.3175,3.0,0.0,0.0,1.0,0.3032,1.5152
830,Brabantpark,2020,3,0.87,2.1,11,3,6,18.8,12.0,13,0,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,8.0,8.1876,3.1286,1.0,0.3032,1.4493,0.0,0.0,0.0
831,Brabantpark,2020,4,0.87,2.3,14,6,4,14.4,14.0,7,9,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,10.0,0.6065,0.2317,7.0,0.3032,1.4493,0.0,0.0,0.0
832,Brabantpark,2020,5,0.86,2.1,17,9,7,22.8,15.5,7,14,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,10.0,2.4259,0.927,2.0,0.0,0.0,0.0,0.0,0.0
833,Brabantpark,2020,6,0.83,3.7,21,12,7,31.0,16.5,5,9,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,10.0,9.0973,3.4762,4.0,1.8195,8.6957,4.0,1.213,6.0606
834,Brabantpark,2020,7,0.88,2.0,23,14,7,28.9,16.0,9,5,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,5.4584,2.0857,1.0,0.0,0.0,0.0,0.0,0.0
835,Brabantpark,2020,8,0.88,2.2,23,14,7,29.2,14.5,2,7,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,3.6389,1.3905,2.0,0.6065,2.8986,0.0,0.0,0.0
836,Brabantpark,2020,9,0.83,3.4000000000000004,19,12,6,21.0,12.5,13,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
837,Brabantpark,2020,10,0.85,3.2,15,9,7,25.8,11.0,7,7,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,22.0,0.3032,0.1159,9.0,0.3032,1.4493,0.0,0.0,0.0
838,Brabantpark,2020,11,0.83,3.0000000000000004,10,6,8,24.0,9.0,9,8,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,25.0,3.3357,1.2746,4.0,0.0,0.0,1.0,0.3032,1.5152
839,Brabantpark,2020,12,0.85,2.2,6,3,8,29.2,8.0,3,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,15.0,2.4259,0.927,0.0,0.3032,1.4493,3.0,0.9097,4.5455
840,Brabantpark,2021,1,0.87,1.9,5,2,7,24.7,8.5,2,8,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,15.0,4.2454,1.6222,2.0,1.213,5.7971,2.0,0.6065,3.0303
841,Brabantpark,2021,2,0.86,2.8,6,1,6,19.2,10.0,3,2,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,17.0,7.5811,2.8969,6.0,0.0,0.0,2.0,0.6065,3.0303
842,Brabantpark,2021,3,0.85,4.300000000000001,11,3,6,18.8,12.0,3,3,68,37,13,17,32,29,0.132,0.299,0.164,0.343,1.8,4703,268,3,59,0.16,0.119,0.7,1.0,10560,208,1835,37,15.0,4.2454,1.7544,1.0,0.9097,4.4118,2.0,0.6065,2.6667
